CountyFull,State,County,1953,1954,1956,1965,1968,1971,1973,1974,1975,1978,1980,1984,1988,1989,1992,1993,1994,1995,1997,2000,2017,2019,StateX,StateY,CountyX,CountyY,countyfull2,trimmed
Nash  NC,NC,Nash ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-77.9863968,-77.9863968,"Nash, NC",Nash
Nassau  FL,FL,Nassau ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.7714005,-81.7714005,"Nassau, FL",Nassau
Nelson  KY,KY,Nelson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-85.4660034,-85.4660034,"Nelson, KY",Nelson
Newberry  SC,SC,Newberry ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-86.343399,35.8429985,-81.6000977,-81.6000977,"Newberry, SC",Newberry
Newton  GA,GA,Newton ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.8501968,-83.8501968,"Newton, GA",Newton
Northampton  NC,NC,Northampton ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-77.3967972,-77.3967972,"Northampton, NC",Northampton
Obion  TN,TN,Obion ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-89.1488037,-89.1488037,"Obion, TN",Obion
Oconee  GA,GA,Oconee ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.4371033,-83.4371033,"Oconee, GA",Oconee
Oglethorpe  GA,GA,Oglethorpe ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.0807037,-83.0807037,"Oglethorpe, GA",Oglethorpe
Ohio  KY,KY,Ohio ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-86.8488998,-86.8488998,"Ohio, KY",Ohio
Oldham  KY,KY,Oldham ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-85.4484024,-85.4484024,"Oldham, KY",Oldham
Ottawa  MI,MI,Ottawa ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Ottawa, MI",Ottawa
Overton  TN,TN,Overton ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.2881012,-85.2881012,"Overton, TN",Overton
Owen  KY,KY,Owen ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.8281021,-84.8281021,"Owen, KY",Owen
Owsley  KY,KY,Owsley ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-83.6830978,-83.6830978,"Owsley, KY",Owsley
Pamlico  NC,NC,Pamlico ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-76.6695023,-76.6695023,"Pamlico, NC",Pamlico
Pasco  FL,FL,Pasco ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.4389038,-82.4389038,"Pasco, FL",Pasco
Paulding  GA,GA,Paulding ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-84.8673019,-84.8673019,"Paulding, GA",Paulding
Peach  GA,GA,Peach ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.8268967,-83.8268967,"Peach, GA",Peach
Pendleton  KY,KY,Pendleton ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.3602982,-84.3602982,"Pendleton, KY",Pendleton
Perquimans  NC,NC,Perquimans ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-76.4076004,-76.4076004,"Perquimans, NC",Perquimans
Perry  KY,KY,Perry ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-83.2214966,-83.2214966,"Perry, KY",Perry
Pickens  AL,AL,Pickens ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-88.0886993,-88.0886993,"Pickens, AL",Pickens
Pickens  GA,GA,Pickens ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.4655991,-84.4655991,"Pickens, GA",Pickens
Pickett  TN,TN,Pickett ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.0749969,-85.0749969,"Pickett, TN",Pickett
Pike  GA,GA,Pike ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-86.8444977,32.7569008,-84.3891983,-84.3891983,"Pike, GA",Pike
Pike  KY,KY,Pike ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-82.3958969,-82.3958969,"Pike, KY",Pike
Pinellas  FL,FL,Pinellas ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.7396011,-82.7396011,"Pinellas, FL",Pinellas
Pitt  NC,NC,Pitt ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-77.3744965,-77.3744965,"Pitt, NC",Pitt
Polk  FL,FL,Polk ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.6977005,-81.6977005,"Polk, FL",Polk
Polk  GA,GA,Polk ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-86.8444977,32.7569008,-85.1882019,-85.1882019,"Polk, GA",Polk
Polk  TN,TN,Polk ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.5233002,-84.5233002,"Polk, TN",Polk
Pulaski  GA,GA,Pulaski ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.4759979,-83.4759979,"Pulaski, GA",Pulaski
Pulaski  KY,KY,Pulaski ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.5772018,-84.5772018,"Pulaski, KY",Pulaski
Putnam  FL,FL,Putnam ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.7443008,-81.7443008,"Putnam, FL",Putnam
Putnam  GA,GA,Putnam ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-86.8444977,32.7569008,-83.3728027,-83.3728027,"Putnam, GA",Putnam
Putnam  TN,TN,Putnam ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.4952011,-85.4952011,"Putnam, TN",Putnam
Rabun  GA,GA,Rabun ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.4020996,-83.4020996,"Rabun, GA",Rabun
Randolph  GA,GA,Randolph ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-86.8444977,32.7569008,-84.7542038,-84.7542038,"Randolph, GA",Randolph
Robeson  NC,NC,Robeson ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-79.1038971,-79.1038971,"Robeson, NC",Robeson
Rockcastle  KY,KY,Rockcastle ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-84.3159027,-84.3159027,"Rockcastle, KY",Rockcastle
Rockdale  GA,GA,Rockdale ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.0266037,-84.0266037,"Rockdale, GA",Rockdale
Rowan  KY,KY,Rowan ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-83.4210968,-83.4210968,"Rowan, KY",Rowan
Russell  KY,KY,Russell ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-85.0587006,-85.0587006,"Russell, KY",Russell
Rutherford  NC,NC,Rutherford ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-81.9197998,-81.9197998,"Rutherford, NC",Rutherford
Rutherford  TN,TN,Rutherford ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.4167023,-86.4167023,"Rutherford, TN",Rutherford
Sampson  NC,NC,Sampson ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-78.3713989,-78.3713989,"Sampson, NC",Sampson
Sarasota  FL,FL,Sarasota ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.3649979,-82.3649979,"Sarasota, FL",Sarasota
Schley  GA,GA,Schley ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.3146973,-84.3146973,"Schley, GA",Schley
Scotland  NC,NC,Scotland ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-79.4804001,-79.4804001,"Scotland, NC",Scotland
Scott  KY,KY,Scott ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.5839005,-84.5839005,"Scott, KY",Scott
Scott  TN,TN,Scott ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-84.5035019,-84.5035019,"Scott, TN",Scott
Seminole  GA,GA,Seminole ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.8688965,-84.8688965,"Seminole, GA",Seminole
Shelby  AL,AL,Shelby ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.6606979,-86.6606979,"Shelby, AL",Shelby
Shelby  TN,TN,Shelby ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-89.8955994,-89.8955994,"Shelby, TN",Shelby
Shiawassee  MI,MI,Shiawassee ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Shiawassee, MI",Shiawassee
Simpson  KY,KY,Simpson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-86.5822983,-86.5822983,"Simpson, KY",Simpson
Spalding  GA,GA,Spalding ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.2841034,-84.2841034,"Spalding, GA",Spalding
Spencer  KY,KY,Spencer ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-89.6533966,32.7128983,-85.3279037,-85.3279037,"Spencer, KY",Spencer
St. Clair  AL,AL,St. Clair ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.3145981,-86.3145981,"St. Clair, AL",St. Clair
Stewart  GA,GA,Stewart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.8351974,-84.8351974,"Stewart, GA",Stewart
Stewart  TN,TN,Stewart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-87.838501,-87.838501,"Stewart, TN",Stewart
Sullivan  TN,TN,Sullivan ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-82.3041,-82.3041,"Sullivan, TN",Sullivan
Sumner  TN,TN,Sumner ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-86.4604034,-86.4604034,"Sumner, TN",Sumner
Sumter  AL,AL,Sumter ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-88.1987991,-88.1987991,"Sumter, AL",Sumter
Sumter  FL,FL,Sumter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.0810013,-82.0810013,"Sumter, FL",Sumter
Sumter  GA,GA,Sumter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.1970978,-84.1970978,"Sumter, GA",Sumter
Suwannee  FL,FL,Suwannee ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-82.9915009,-82.9915009,"Suwannee, FL",Suwannee
Talbot  GA,GA,Talbot ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.5329971,-84.5329971,"Talbot, GA",Talbot
Taliaferro  GA,GA,Taliaferro ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-86.8444977,32.7569008,-82.8787994,-82.8787994,"Taliaferro, GA",Taliaferro
Talladega  AL,AL,Talladega ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-86.1659012,-86.1659012,"Talladega, AL",Talladega
Tattnall  GA,GA,Tattnall ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-86.8444977,32.7569008,-82.058197,-82.058197,"Tattnall, GA",Tattnall
Taylor  FL,FL,Taylor ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-83.6190033,-83.6190033,"Taylor, FL",Taylor
Taylor  GA,GA,Taylor ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.2505035,-84.2505035,"Taylor, GA",Taylor
Taylor  KY,KY,Taylor ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-89.6533966,32.7128983,-85.3277969,-85.3277969,"Taylor, KY",Taylor
Telfair  GA,GA,Telfair ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-82.939003,-82.939003,"Telfair, GA",Telfair
Terrell  GA,GA,Terrell ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.4368973,-84.4368973,"Terrell, GA",Terrell
Thomas  GA,GA,Thomas ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.8444977,32.7569008,-83.9192963,-83.9192963,"Thomas, GA",Thomas
Tift  GA,GA,Tift ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8444977,32.7569008,-83.5266037,-83.5266037,"Tift, GA",Tift
Tipton  TN,TN,Tipton ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-89.759201,-89.759201,"Tipton, TN",Tipton
Toombs  GA,GA,Toombs ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-82.3312988,-82.3312988,"Toombs, GA",Toombs
Troup  GA,GA,Troup ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-85.0282974,-85.0282974,"Troup, GA",Troup
Trousdale  TN,TN,Trousdale ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.1567993,-86.1567993,"Trousdale, TN",Trousdale
Turner  GA,GA,Turner ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.8444977,32.7569008,-83.6240997,-83.6240997,"Turner, GA",Turner
Tuscaloosa  AL,AL,Tuscaloosa ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.5250015,-87.5250015,"Tuscaloosa, AL",Tuscaloosa
Twiggs  GA,GA,Twiggs ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.4271011,-83.4271011,"Twiggs, GA",Twiggs
Union  NC,NC,Union ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-80.5307007,-80.5307007,"Union, NC",Union
Upson  GA,GA,Upson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-86.8444977,32.7569008,-84.2993011,-84.2993011,"Upson, GA",Upson
Van Buren  MI,MI,Van Buren ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,"Van Buren, MI",Van Buren
Volusia  FL,FL,Volusia ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-81.1485977,-81.1485977,"Volusia, FL",Volusia
Wake  NC,NC,Wake ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-78.6502991,-78.6502991,"Wake, NC",Wake
Wakulla  FL,FL,Wakulla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-79.1308975,35.526001,-84.3756027,-84.3756027,"Wakulla, FL",Wakulla
Walker  AL,AL,Walker ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.2974014,-87.2974014,"Walker, AL",Walker
Walker  GA,GA,Walker ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-85.3010025,-85.3010025,"Walker, GA",Walker
Walton  GA,GA,Walton ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-86.8444977,32.7569008,-83.7338028,-83.7338028,"Walton, GA",Walton
Ware  GA,GA,Ware ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-86.8444977,32.7569008,-82.4236984,-82.4236984,"Ware, GA",Ware
Warren  KY,KY,Warren ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-86.4237976,-86.4237976,"Warren, KY",Warren
Warren  TN,TN,Warren ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.7785034,-85.7785034,"Warren, TN",Warren
Washtenaw  MI,MI,Washtenaw ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"Washtenaw, MI",Washtenaw
Wayne  KY,KY,Wayne ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.828598,-84.828598,"Wayne, KY",Wayne
Wayne  NC,NC,Wayne ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83.4271011,32.6385994,-78.0039978,-78.0039978,"Wayne, NC",Wayne
Weakley  TN,TN,Weakley ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-85.2906036,37.5265999,-88.7176971,-88.7176971,"Weakley, TN",Weakley
Webster  GA,GA,Webster ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.5511017,-84.5511017,"Webster, GA",Webster
Webster  KY,KY,Webster ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-89.6533966,32.7128983,-87.683197,-87.683197,"Webster, KY",Webster
Wheeler  GA,GA,Wheeler ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-82.7246017,-82.7246017,"Wheeler, GA",Wheeler
White  GA,GA,White ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-83.7471008,-83.7471008,"White, GA",White
White  TN,TN,White ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-85.4552002,-85.4552002,"White, TN",White
Whitfield  GA,GA,Whitfield ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-86.8444977,32.7569008,-84.9672012,-84.9672012,"Whitfield, GA",Whitfield
Whitley  KY,KY,Whitley ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89.6533966,32.7128983,-84.1452026,-84.1452026,"Whitley, KY",Whitley
Wilcox  AL,AL,Wilcox ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.308197,-87.308197,"Wilcox, AL",Wilcox
Wilcox  GA,GA,Wilcox ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-86.8444977,32.7569008,-83.4324036,-83.4324036,"Wilcox, GA",Wilcox
Wilkes  GA,GA,Wilkes ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-86.8444977,32.7569008,-82.7432022,-82.7432022,"Wilkes, GA",Wilkes
Williamson  TN,TN,Williamson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.8986969,-86.8986969,"Williamson, TN",Williamson
Wilson  TN,TN,Wilson ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.2906036,37.5265999,-86.297699,-86.297699,"Wilson, TN",Wilson
Winston  AL,AL,Winston ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8646011,33.8778992,-87.373703,-87.373703,"Winston, AL",Winston
Worth  GA,GA,Worth ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-86.8444977,32.7569008,-83.8508987,-83.8508987,"Worth, GA",Worth
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
